DateTime,Room Name,Actual
2022-10-18 19:30:00,CB06.03.056,0.0
2022-10-18 20:00:00,CB06.03.056,0.0
2022-10-19 10:00:00,CB06.03.056,20.0
2022-10-19 10:30:00,CB06.03.056,21.0
2022-10-19 11:00:00,CB06.03.056,25.0
2022-10-19 11:30:00,CB06.03.056,24.0
2022-10-19 12:00:00,CB06.03.056,12.0
2022-10-19 13:00:00,CB06.03.056,27.0
2022-10-19 13:30:00,CB06.03.056,27.0
2022-10-19 14:00:00,CB06.03.056,27.0
2022-10-19 14:30:00,CB06.03.056,23.0
2022-10-19 15:00:00,CB06.03.056,24.0
2022-10-19 15:30:00,CB06.03.056,19.0
2022-10-19 16:00:00,CB06.03.056,0.0
2022-10-20 09:30:00,CB06.03.056,13.0
2022-10-20 10:00:00,CB06.03.056,14.0
2022-10-20 10:30:00,CB06.03.056,17.0
2022-10-20 12:30:00,CB06.03.056,3.0
2022-10-20 13:00:00,CB06.03.056,16.0
2022-10-20 13:30:00,CB06.03.056,16.0
2022-10-20 14:00:00,CB06.03.056,14.0
2022-10-20 15:00:00,CB06.03.056,86.0
2022-10-20 15:30:00,CB06.03.056,3.0
2022-10-20 18:00:00,CB06.03.056,0.0
2022-10-20 18:30:00,CB06.03.056,0.0
2022-10-20 19:00:00,CB06.03.056,0.0
2022-10-20 19:30:00,CB06.03.056,0.0
2022-10-20 20:00:00,CB06.03.056,0.0
2022-10-20 20:30:00,CB06.03.056,0.0
2022-10-21 09:00:00,CB06.03.056,32.0
2022-10-21 09:30:00,CB06.03.056,32.0
2022-10-21 10:00:00,CB06.03.056,34.0
2022-10-21 10:30:00,CB06.03.056,31.0
2022-10-21 11:00:00,CB06.03.056,24.0
2022-10-21 11:30:00,CB06.03.056,30.0
2022-10-21 12:00:00,CB06.03.056,28.0
2022-10-21 12:30:00,CB06.03.056,28.0
2022-10-21 13:00:00,CB06.03.056,8.0
2022-10-21 13:30:00,CB06.03.056,5.0
2022-10-21 14:00:00,CB06.03.056,5.0
2022-10-24 11:00:00,CB06.03.056,0.0
2022-10-24 11:30:00,CB06.03.056,0.0
2022-10-24 12:30:00,CB06.03.056,8.0
2022-10-24 13:00:00,CB06.03.056,15.0
2022-10-24 13:30:00,CB06.03.056,12.0
2022-10-24 14:00:00,CB06.03.056,64.0
2022-10-24 14:30:00,CB06.03.056,59.0
2022-10-24 15:00:00,CB06.03.056,56.0
2022-10-24 15:30:00,CB06.03.056,41.0
2022-10-24 16:00:00,CB06.03.056,36.0
2022-10-24 16:30:00,CB06.03.056,23.0
2022-10-24 17:00:00,CB06.03.056,12.0
2022-10-24 18:00:00,CB06.03.056,0.0
2022-10-24 18:30:00,CB06.03.056,0.0
2022-10-24 19:00:00,CB06.03.056,0.0
2022-10-24 19:30:00,CB06.03.056,0.0
2022-10-24 20:00:00,CB06.03.056,0.0
2022-10-24 20:30:00,CB06.03.056,0.0
2022-10-25 09:00:00,CB06.03.056,36.0
2022-10-25 09:30:00,CB06.03.056,47.0
2022-10-25 10:00:00,CB06.03.056,47.0
2022-10-25 10:30:00,CB06.03.056,0.0
2022-10-25 13:00:00,CB06.03.056,0.0
2022-10-25 13:30:00,CB06.03.056,0.0
2022-10-25 14:00:00,CB06.03.056,0.0
2022-10-25 14:30:00,CB06.03.056,0.0
2022-10-26 13:00:00,CB06.03.056,0.0
2022-10-26 13:30:00,CB06.03.056,0.0
2022-10-26 14:00:00,CB06.03.056,0.0
2022-10-26 17:00:00,CB06.03.056,3.0
2022-10-26 17:30:00,CB06.03.056,8.0
2022-10-26 18:00:00,CB06.03.056,30.0
2022-10-26 18:30:00,CB06.03.056,31.0
2022-10-26 19:00:00,CB06.03.056,26.0
2022-10-26 19:30:00,CB06.03.056,29.0
2022-10-26 20:00:00,CB06.03.056,28.0
2022-10-26 20:30:00,CB06.03.056,11.0
2022-10-27 09:00:00,CB06.03.056,11.0
2022-10-27 09:30:00,CB06.03.056,12.0
2022-10-27 10:00:00,CB06.03.056,14.0
2022-10-27 10:30:00,CB06.03.056,14.0
2022-10-27 11:00:00,CB06.03.056,0.0
2022-10-27 12:00:00,CB06.03.056,34.0
2022-10-27 12:30:00,CB06.03.056,36.0
2022-10-27 13:00:00,CB06.03.056,6.0
2022-10-27 13:30:00,CB06.03.056,6.0
2022-10-27 14:00:00,CB06.03.056,7.0
2022-10-27 14:30:00,CB06.03.056,31.0
2022-10-27 15:00:00,CB06.03.056,32.0
2022-10-27 15:30:00,CB06.03.056,29.0
2022-10-27 16:00:00,CB06.03.056,33.0
2022-10-27 16:30:00,CB06.03.056,32.0
2022-10-27 17:00:00,CB06.03.056,23.0
2022-10-27 17:30:00,CB06.03.056,19.0
2022-10-27 18:00:00,CB06.03.056,19.0
2022-10-27 18:30:00,CB06.03.056,18.0
2022-10-27 19:00:00,CB06.03.056,18.0
2022-10-27 19:30:00,CB06.03.056,13.0
2022-10-28 09:00:00,CB06.03.056,0.0
2022-10-28 09:30:00,CB06.03.056,0.0
2022-10-28 15:30:00,CB06.03.056,3.0
2022-10-28 16:30:00,CB06.03.056,4.0
2022-10-28 17:00:00,CB06.03.056,3.0
2022-10-29 09:00:00,CB06.03.056,0.0
2022-10-29 09:30:00,CB06.03.056,0.0
2022-10-29 10:00:00,CB06.03.056,33.0
2022-10-29 10:30:00,CB06.03.056,0.0
2022-10-29 11:00:00,CB06.03.056,0.0
2022-10-29 11:30:00,CB06.03.056,0.0
2022-10-29 12:00:00,CB06.03.056,0.0
2022-10-29 12:30:00,CB06.03.056,0.0
2022-10-29 13:00:00,CB06.03.056,0.0
2022-10-29 13:30:00,CB06.03.056,0.0
2022-10-29 14:00:00,CB06.03.056,0.0
2022-10-29 14:30:00,CB06.03.056,0.0
2022-10-29 15:00:00,CB06.03.056,0.0
2022-10-29 15:30:00,CB06.03.056,0.0
2022-10-29 16:00:00,CB06.03.056,0.0
2022-10-29 16:30:00,CB06.03.056,0.0
2022-10-31 11:00:00,CB06.03.056,0.0
2022-10-31 11:30:00,CB06.03.056,0.0
2022-10-31 13:00:00,CB06.03.056,9.0
2022-10-31 13:30:00,CB06.03.056,9.0
2022-10-31 14:00:00,CB06.03.056,8.0
2022-10-31 14:30:00,CB06.03.056,0.0
2022-10-31 15:00:00,CB06.03.056,3.0
2022-10-31 15:30:00,CB06.03.056,0.0
2022-11-07 09:00:00,CB06.03.056,0.0
2022-11-07 09:30:00,CB06.03.056,0.0
2022-11-07 10:00:00,CB06.03.056,8.0
